Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-09-20,78.4908,78.7596,76.5076,76.9047,1629712.6853028
2018-09-21,77.6498,78.7113,76.2702,77.4118,9247330.8103841
2018-09-24,77.4275,80.3141,77.4275,79.7991,1170596.534182
2018-09-25,79.9169,83.1312,79.402,79.402,1460375.8361481
2018-09-26,79.5207,79.7991,77.1745,79.402,1161291.9865491
2018-09-27,79.4416,81.1849,78.7281,80.9872,1312897.1629213
2018-09-28,80.0759,81.3053,78.6173,80.0759,1011950.3553385
2018-10-01,80.7886,82.2921,80.4327,81.4239,856210.70959857
2018-10-02,80.1551,80.9476,77.9671,78.4582,1280602.0977638
2018-10-03,78.8862,79.402,77.7131,78.2369,396352.56177324
2018-10-04,78.0936,79.1885,77.3959,78.7113,1022571.6057126
2018-10-05,79.0452,79.0452,76.8256,77.1586,1286393.5413675
2018-10-08,77.301,77.5383,73.5744,75.6833,1033384.0454216
2018-10-09,75.4461,77.5708,75.3186,77.5708,1336550.0149276
2018-10-10,77.5708,77.5708,74.3196,74.9381,1090564.4509766
2018-10-11,73.6535,75.3819,72.6237,74.2246,1520053.0833747
2018-10-12,75.1605,76.7457,74.4302,76.3503,1552155.8211656
2018-10-15,76.3503,76.4443,74.7633,75.6991,457700.4396169
2018-10-16,75.9531,77.4118,74.9224,77.4118,674164.3217985
2018-10-17,78.0462,78.062,74.7791,75.4302,736529.60003157
2018-10-18,75.6674,75.9056,73.2571,74.526,984895.92641506
2018-10-19,74.6535,74.9074,73.3372,74.3995,732160.69612221
2018-10-22,74.4302,74.8748,73.4163,74.0656,778965.66616235
2018-10-23,73.3372,73.9707,72.1474,72.1474,906254.51801485
2018-10-24,72.5121,73.3047,71.8302,72.5437,1027718.9233427
2018-10-25,71.5138,72.0209,69.7687,70.0227,1546909.4947727
2018-10-26,70.0227,70.3566,67.1528,67.2635,1258105.4860211
2018-10-29,67.5965,70.3407,67.2793,70.3407,1322950.5354494
2018-10-30,70.1018,72.0525,69.8161,72.0525,1935422.1557823
2018-10-31,72.2273,73.5911,72.179,73.1306,1433091.52481
2018-11-02,74.0497,74.7326,73.4795,74.1298,1301194.7823795
2018-11-05,74.1298,76.4917,73.7967,76.2545,722008.31483141
2018-11-06,76.6033,77.5233,75.3345,76.5076,1163604.4670763
2018-11-07,75.7949,77.46,75.7949,77.3959,907211.60272123
2018-11-08,77.46,77.46,74.1298,74.526,1580129.7797475
2018-11-09,74.3828,76.9047,73.3846,76.46,1182935.0744751
2018-11-13,77.0796,77.5708,75.4144,75.8107,1077359.8685176
2018-11-14,75.3503,78.8071,75.3503,77.5383,1115307.5374047
2018-11-15,78.4741,78.8229,77.0303,77.3959,634132.91676709
2018-11-16,77.3959,78.6805,76.5251,78.4908,1074345.2223972
2018-11-19,78.7281,80.7104,77.7764,80.7104,1266235.5848824
2018-11-20,80.0759,80.7886,78.8071,80.1551,1164676.4929899
2018-11-21,80.2737,82.4151,80.1551,81.2245,1559079.606366
2018-11-22,80.8695,83.2859,79.6788,82.9344,772005.46394572
2018-11-23,82.4977,83.6373,80.5514,80.9872,738482.46252401
2018-11-26,81.0268,82.3746,79.7991,80.2342,642431.44432818
2018-11-27,80.5118,83.8044,79.2825,83.8044,1702303.178859
2018-11-28,83.5284,87.6074,83.445,87.1329,1280966.2679255
2018-11-29,87.6074,89.8217,87.2919,89.4703,1600979.6595399
2018-11-30,89.3911,89.3911,86.5811,87.2919,2367845.7720778
2018-12-03,88.0028,89.0748,85.0337,86.4976,1529070.8470053
2018-12-04,85.5521,86.6566,84.7498,86.3385,1379649.5535718
2018-12-05,84.8333,87.7568,84.5574,87.6074,610547.20863438
2018-12-06,86.0205,86.8148,85.0758,85.2261,800434.63522983
2018-12-07,85.5108,86.69,83.8799,84.7077,569356.14924412
2018-12-10,84.2727,85.987,83.445,83.445,697915.04453575
2018-12-11,84.198,85.0337,82.1357,84.0389,1017282.034113
2018-12-12,84.6742,88.0907,83.9634,88.0028,1651206.6910689
2018-12-13,88.0028,90.6653,87.1329,89.9887,1694555.4586676
2018-12-14,88.7937,90.0239,87.7568,88.6091,749682.97106162
2018-12-17,88.0468,88.4333,85.0758,85.0758,825993.69042657
2018-12-18,85.2261,86.255,83.8799,84.5574,1548561.9168817
2018-12-19,84.8333,86.7735,84.0803,85.7446,1253233.5720758
2018-12-20,85.0337,87.1663,84.5574,85.3852,1116957.6834501
2018-12-21,85.2261,86.1048,80.4723,82.5311,2234674.4340812
2018-12-27,83.7209,85.343,82.9344,84.2727,577907.31985493
2018-12-28,84.0803,85.987,84.0389,85.7446,642973.1474438
2019-01-02,85.7446,85.7446,83.2446,84.1558,739843.54850358
2019-01-03,84.4405,84.6742,80.6304,80.67,1119204.1581355
2019-01-04,81.6611,82.3746,80.7499,82.1769,872425.38605091
2019-01-07,83.0074,85.2261,82.8509,85.2261,1025670.4661828
2019-01-08,85.2261,86.7313,84.3562,86.0205,913312.59096246
2019-01-09,86.5811,86.6566,85.2683,86.3385,826489.87227197
2019-01-10,85.6276,86.69,83.7209,86.422,1860095.8338859
2019-01-11,86.8903,89.3472,86.8903,87.5371,2223802.8167209
2019-01-14,86.7313,87.9237,85.7032,87.2085,958817.92873782
2019-01-15,88.0907,88.7146,86.8903,88.0907,845685.05389196
2019-01-16,88.2401,88.9518,87.4088,88.7937,932356.41435897
2019-01-17,88.4774,88.6091,86.9739,87.4088,896514.10421954
2019-01-18,88.1698,88.7146,87.4931,88.5213,812687.82314128
2019-01-21,88.7146,88.7146,86.8148,87.5371,500959.3027069
2019-01-22,87.3675,88.9518,87.0573,88.0468,1158829.2858302
2019-01-23,87.8007,90.2611,87.4088,90.182,889011.06085554
2019-01-24,89.5933,90.0239,85.2261,85.5854,1878377.1760062
2019-01-25,86.0205,86.1795,84.8333,85.343,2083686.0709204
2019-01-28,85.6611,85.7779,82.3746,83.3694,1809959.8448974
2019-01-29,83.4871,84.7077,82.6541,83.9221,1253124.3210273
2019-01-30,84.0803,84.474,81.8202,83.2446,1029185.8462756
2019-01-31,83.6373,84.6742,82.6128,83.0074,1165832.7332535
2019-02-01,83.0486,83.8377,82.6128,83.2446,572736.10355795
2019-02-04,83.3281,83.9634,81.503,82.2921,776755.60849318
2019-02-05,81.6611,83.1637,81.6611,82.8509,752271.99330538
2019-02-06,82.7692,84.2393,82.7279,84.198,869420.98221639
2019-02-07,83.9221,84.198,81.344,82.8509,795288.45563147
2019-02-08,82.2183,82.8105,81.6611,81.8967,703623.41182133
2019-02-11,81.8202,84.1225,81.503,81.503,793367.45802819
2019-02-12,81.7016,83.3281,81.7016,82.7279,509863.26316192
2019-02-13,83.0486,83.2446,80.5514,80.9476,776207.07718703
2019-02-14,81.6611,82.6128,81.1463,82.4151,1118471.2656849
2019-02-15,81.8202,83.0908,81.4634,81.938,851613.06130635
2019-02-18,81.7402,82.1769,80.6304,80.7104,523661.89819734
2019-02-19,80.8695,81.503,79.9968,79.9968,878593.51816571
2019-02-20,80.7104,83.2446,80.5118,83.2446,812016.38440554
2019-02-21,82.8509,83.5284,81.7016,82.9669,858351.34733066
2019-02-22,82.4977,84.5574,82.4977,83.7209,818222.07156827
2019-02-25,83.8799,84.6742,82.8105,84.198,647199.79738372
2019-02-26,83.7209,84.3148,83.0074,83.9634,745776.108045
2019-02-27,83.7209,84.1225,81.344,81.4634,733669.72623
2019-02-28,81.8967,82.3334,80.1955,80.7886,1360004.8494084
2019-03-01,81.2657,81.582,79.8378,79.8378,667163.15043868
2019-03-04,80.3141,82.0618,79.0769,80.4723,919216.69970998
2019-03-05,80.2342,81.6216,80.2342,80.3932,456919.74983263
2019-03-06,80.5514,81.6611,80.0759,81.6611,551701.86262107
2019-03-07,81.3053,82.1769,80.7104,80.9872,600319.71724772
2019-03-08,80.67,82.0206,79.8378,81.6611,672919.31505799
2019-03-11,81.9801,82.3334,80.9476,81.4239,818141.27131363
2019-03-12,82.2183,82.3334,80.7499,81.1849,1005004.9475347
2019-03-13,80.829,81.1849,80.3141,80.7886,875763.23318978
2019-03-14,81.1849,81.344,80.4723,80.7499,506935.10745503
2019-03-15,81.2657,82.8105,80.67,80.9081,2971968.7914524
2019-03-18,81.582,82.0206,80.3141,80.3141,568784.85730286
2019-03-19,80.7499,81.2657,80.4327,80.8695,473641.98844792
2019-03-20,80.4723,80.829,79.0452,80.0759,769520.00259172
2019-03-21,80.4327,80.4327,79.2518,80.2737,640723.25866318
2019-03-22,80.1955,80.7104,79.2825,79.2825,765790.67252895
2019-03-25,78.8862,79.402,77.7764,77.8564,631566.65515844
2019-03-26,78.1727,78.7763,77.7764,78.5857,521529.22668754
2019-03-27,79.0927,79.0927,76.9047,77.8722,678449.01135795
2019-03-28,77.808,78.1727,77.6016,78.062,702269.15403229
2019-03-29,78.4108,78.7281,77.3801,77.4118,955206.95397762
2019-04-01,78.4108,79.402,77.4275,79.235,607088.73012942
2019-04-02,79.4811,80.2737,78.4908,78.8703,617475.54596186
2019-04-03,79.7991,82.4977,79.2034,82.0944,823734.69739191
2019-04-04,81.8967,82.2921,80.3141,80.3141,865188.64211769
2019-04-05,80.5118,81.8563,77.8397,77.8397,760643.35489883
2019-04-08,78.2518,79.0452,77.7131,78.6805,830928.19611841
2019-04-09,78.7281,80.0759,78.3466,79.4416,1024118.1908683
